Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
dior-sauvage-eau-forte-gift-set,Dior Sauvage Eau Forte Gift Set,"<p><strong>Dior Sauvage Eau Forte Gift Set</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Gift+Set"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-019-DIOR-07-8046,350,14,deny,manual,148.35,189.89,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Gift Set product image 1,active
dior-sauvage-eau-forte-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Gift Set product image 2,
dior-sauvage-eau-forte-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Gift Set product image 3,
dior-sauvage-eau-forte-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Gift Set product image 4,
dior-sauvage-eau-forte-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Gift Set product image 5,
dior-sauvage-eau-forte-holiday-box,Dior Sauvage Eau Forte Holiday Box,"<p><strong>Dior Sauvage Eau Forte Holiday Box</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Holiday+Box"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-020-DIOR-08-8046,350,13,deny,manual,152.22,194.84,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Holiday Box product image 1,active
dior-sauvage-eau-forte-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Holiday Box product image 2,
dior-sauvage-eau-forte-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Holiday Box product image 3,
dior-sauvage-eau-forte-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Holiday Box product image 4,
dior-sauvage-eau-forte-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Holiday Box product image 5,
dior-sauvage-eau-forte-limited-edition,Dior Sauvage Eau Forte Limited Edition,"<p><strong>Dior Sauvage Eau Forte Limited Edition</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Limited+Edition"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-021-DIOR-09-8046,350,12,deny,manual,139.32,178.33,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Limited Edition product image 1,active
dior-sauvage-eau-forte-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Limited Edition product image 2,
dior-sauvage-eau-forte-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Limited Edition product image 3,
dior-sauvage-eau-forte-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Limited Edition product image 4,
dior-sauvage-eau-forte-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Limited Edition product image 5,
dior-sauvage-eau-forte-refill,Dior Sauvage Eau Forte Refill,"<p><strong>Dior Sauvage Eau Forte Refill</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Refill"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-022-DIOR-10-8046,350,18,deny,manual,118.68,151.91,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Refill product image 1,active
dior-sauvage-eau-forte-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Refill product image 2,
dior-sauvage-eau-forte-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Refill product image 3,
dior-sauvage-eau-forte-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Refill product image 4,
dior-sauvage-eau-forte-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Refill product image 5,
dior-sauvage-eau-forte-duo-pack,Dior Sauvage Eau Forte Duo Pack,"<p><strong>Dior Sauvage Eau Forte Duo Pack</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Duo+Pack"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-023-DIOR-11-8046,350,13,deny,manual,212.85,272.45,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Duo Pack product image 1,active
dior-sauvage-eau-forte-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Duo Pack product image 2,
dior-sauvage-eau-forte-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Duo Pack product image 3,
dior-sauvage-eau-forte-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Duo Pack product image 4,
dior-sauvage-eau-forte-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Duo Pack product image 5,
dior-sauvage-eau-forte-collector-edition,Dior Sauvage Eau Forte Collector Edition,"<p><strong>Dior Sauvage Eau Forte Collector Edition</strong> by Dior is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Collector+Edition"">Check supplier listing</a>.</p>",Dior,Cologne,"cologne,men,dior,mainstream",TRUE,Title,Default Title,DROP8REAL-024-DIOR-12-8046,350,13,deny,manual,172.86,221.26,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,1,Dior Sauvage Eau Forte Collector Edition product image 1,active
dior-sauvage-eau-forte-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/500543.jpg,2,Dior Sauvage Eau Forte Collector Edition product image 2,
dior-sauvage-eau-forte-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/500543.jpg,3,Dior Sauvage Eau Forte Collector Edition product image 3,
dior-sauvage-eau-forte-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/500543.jpg,4,Dior Sauvage Eau Forte Collector Edition product image 4,
dior-sauvage-eau-forte-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/500543.jpg,5,Dior Sauvage Eau Forte Collector Edition product image 5,
y-eau-de-parfum-travel-spray-10ml,Y Eau de Parfum Travel Spray 10ml,"<p><strong>Y Eau de Parfum Travel Spray 10ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Travel+Spray+10ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-025-YVES-01-6176,350,19,deny,manual,34.72,44.44,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Travel Spray 10ml product image 1,active
y-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Travel Spray 10ml product image 2,
y-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Travel Spray 10ml product image 3,
y-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Travel Spray 10ml product image 4,
y-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Travel Spray 10ml product image 5,
y-eau-de-parfum-30ml,Y Eau de Parfum 30ml,"<p><strong>Y Eau de Parfum 30ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+30ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-026-YVES-02-6176,350,24,deny,manual,64.48,82.53,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 30ml product image 1,active
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum 30ml product image 2,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum 30ml product image 3,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum 30ml product image 4,
y-eau-de-parfum-30ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum 30ml product image 5,
y-eau-de-parfum-50ml,Y Eau de Parfum 50ml,"<p><strong>Y Eau de Parfum 50ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+50ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-027-YVES-03-6176,350,29,deny,manual,89.28,114.28,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 50ml product image 1,active
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum 50ml product image 2,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum 50ml product image 3,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum 50ml product image 4,
y-eau-de-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum 50ml product image 5,
y-eau-de-parfum-100ml,Y Eau de Parfum 100ml,"<p><strong>Y Eau de Parfum 100ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+100ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-028-YVES-04-6176,350,36,deny,manual,124.00,158.72,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 100ml product image 1,active
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum 100ml product image 2,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum 100ml product image 3,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum 100ml product image 4,
y-eau-de-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum 100ml product image 5,
y-eau-de-parfum-150ml,Y Eau de Parfum 150ml,"<p><strong>Y Eau de Parfum 150ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+150ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-029-YVES-05-6176,350,29,deny,manual,151.28,193.64,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 150ml product image 1,active
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum 150ml product image 2,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum 150ml product image 3,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum 150ml product image 4,
y-eau-de-parfum-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum 150ml product image 5,
y-eau-de-parfum-200ml,Y Eau de Parfum 200ml,"<p><strong>Y Eau de Parfum 200ml</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+200ml"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-030-YVES-06-6176,350,22,deny,manual,176.08,225.38,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum 200ml product image 1,active
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum 200ml product image 2,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum 200ml product image 3,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum 200ml product image 4,
y-eau-de-parfum-200ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum 200ml product image 5,
y-eau-de-parfum-gift-set,Y Eau de Parfum Gift Set,"<p><strong>Y Eau de Parfum Gift Set</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Gift+Set"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-031-YVES-07-6176,350,14,deny,manual,142.60,182.53,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Gift Set product image 1,active
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Gift Set product image 2,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Gift Set product image 3,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Gift Set product image 4,
y-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Gift Set product image 5,
y-eau-de-parfum-holiday-box,Y Eau de Parfum Holiday Box,"<p><strong>Y Eau de Parfum Holiday Box</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Holiday+Box"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-032-YVES-08-6176,350,13,deny,manual,146.32,187.29,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Holiday Box product image 1,active
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Holiday Box product image 2,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Holiday Box product image 3,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Holiday Box product image 4,
y-eau-de-parfum-holiday-box,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Holiday Box product image 5,
y-eau-de-parfum-limited-edition,Y Eau de Parfum Limited Edition,"<p><strong>Y Eau de Parfum Limited Edition</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Limited+Edition"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-033-YVES-09-6176,350,12,deny,manual,133.92,171.42,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Limited Edition product image 1,active
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Limited Edition product image 2,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Limited Edition product image 3,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Limited Edition product image 4,
y-eau-de-parfum-limited-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Limited Edition product image 5,
y-eau-de-parfum-refill,Y Eau de Parfum Refill,"<p><strong>Y Eau de Parfum Refill</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Refill"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-034-YVES-10-6176,350,18,deny,manual,114.08,146.02,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Refill product image 1,active
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Refill product image 2,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Refill product image 3,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Refill product image 4,
y-eau-de-parfum-refill,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Refill product image 5,
y-eau-de-parfum-duo-pack,Y Eau de Parfum Duo Pack,"<p><strong>Y Eau de Parfum Duo Pack</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Duo+Pack"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-035-YVES-11-6176,350,13,deny,manual,204.60,261.89,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Duo Pack product image 1,active
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Duo Pack product image 2,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Duo Pack product image 3,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Duo Pack product image 4,
y-eau-de-parfum-duo-pack,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Duo Pack product image 5,
y-eau-de-parfum-collector-edition,Y Eau de Parfum Collector Edition,"<p><strong>Y Eau de Parfum Collector Edition</strong> by Yves Saint Laurent is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Collector+Edition"">Check supplier listing</a>.</p>",Yves Saint Laurent,Cologne,"cologne,men,ysl,mainstream",TRUE,Title,Default Title,DROP8REAL-036-YVES-12-6176,350,13,deny,manual,166.16,212.68,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,1,Y Eau de Parfum Collector Edition product image 1,active
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/325122.jpg,2,Y Eau de Parfum Collector Edition product image 2,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/325122.jpg,3,Y Eau de Parfum Collector Edition product image 3,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/325122.jpg,4,Y Eau de Parfum Collector Edition product image 4,
y-eau-de-parfum-collector-edition,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/325122.jpg,5,Y Eau de Parfum Collector Edition product image 5,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,Acqua di Gio Eau de Toilette Travel Spray 10ml,"<p><strong>Acqua di Gio Eau de Toilette Travel Spray 10ml</strong> by Giorgio Armani is a top-selling mainstream cologne.</p><p>Clean, crowd-pleasing scent profile with strong repeat demand. Great for daily wear, nights out, and gifting.</p><p><strong>Third-party sourcing:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Travel+Spray+10ml"">Check supplier listing</a>.</p>",Giorgio Armani,Cologne,"cologne,men,armani,mainstream",TRUE,Title,Default Title,DROP8REAL-037-GIOR-01-2979,350,19,deny,manual,27.72,35.48,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,1,Acqua di Gio Eau de Toilette Travel Spray 10ml product image 1,active
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/126343.jpg,2,Acqua di Gio Eau de Toilette Travel Spray 10ml product image 2,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/126343.jpg,3,Acqua di Gio Eau de Toilette Travel Spray 10ml product image 3,
acqua-di-gio-eau-de-toilette-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/126343.jpg,4,Acqua di Gio Eau de Toilette Travel Spray 10ml product image 4,
