SKU,Title,URL handle,Description,Price,Compare-at price,Inventory quantity,Product image URL,Status,Tags
COLOGNE-00098,Noir Leather Cologne 50ml 098,noir-leather-cologne-50ml-098,"Noir men's cologne with leather notes. 50ml bottle, long-lasting scent profile.",57.39,77.48,28,https://unsplash.com/photos/-eYFABw8b0c/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00099,Elite Floral Cologne 75ml 099,elite-floral-cologne-75ml-099,"Elite men's cologne with floral notes. 75ml bottle, long-lasting scent profile.",59.19,79.91,29,https://unsplash.com/photos/Qjdzsw-lBJ4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00100,Sport Musk Cologne 100ml 100,sport-musk-cologne-100ml-100,"Sport men's cologne with musk notes. 100ml bottle, long-lasting scent profile.",24.99,33.74,30,https://unsplash.com/photos/mtCh6Ny8LaU/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00101,Reserve Citrus Cologne 30ml 101,reserve-citrus-cologne-30ml-101,"Reserve men's cologne with citrus notes. 30ml bottle, long-lasting scent profile.",26.79,36.17,31,https://unsplash.com/photos/-bNjKyrm9CM/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00102,Classic Woody Cologne 50ml 102,classic-woody-cologne-50ml-102,"Classic men's cologne with woody notes. 50ml bottle, long-lasting scent profile.",28.59,38.60,32,https://unsplash.com/photos/xsS6wfjFTcw/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00103,Signature Fresh Cologne 75ml 103,signature-fresh-cologne-75ml-103,"Signature men's cologne with fresh notes. 75ml bottle, long-lasting scent profile.",30.39,41.03,33,https://unsplash.com/photos/XlacyI9_9DI/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00104,Noir Spicy Cologne 100ml 104,noir-spicy-cologne-100ml-104,"Noir men's cologne with spicy notes. 100ml bottle, long-lasting scent profile.",32.19,43.46,34,https://unsplash.com/photos/3C5ZfCLSGC4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00105,Elite Amber Cologne 30ml 105,elite-amber-cologne-30ml-105,"Elite men's cologne with amber notes. 30ml bottle, long-lasting scent profile.",33.99,45.89,35,https://unsplash.com/photos/OD1fzMu-UoY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00106,Sport Aromatic Cologne 50ml 106,sport-aromatic-cologne-50ml-106,"Sport men's cologne with aromatic notes. 50ml bottle, long-lasting scent profile.",35.79,48.32,36,https://unsplash.com/photos/2-wwsTjyxcY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00107,Reserve Marine Cologne 75ml 107,reserve-marine-cologne-75ml-107,"Reserve men's cologne with marine notes. 75ml bottle, long-lasting scent profile.",37.59,50.75,37,https://unsplash.com/photos/aorgVxTpNho/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00108,Classic Leather Cologne 100ml 108,classic-leather-cologne-100ml-108,"Classic men's cologne with leather notes. 100ml bottle, long-lasting scent profile.",39.39,53.18,38,https://unsplash.com/photos/qfcXyG3cUJ8/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00109,Signature Floral Cologne 30ml 109,signature-floral-cologne-30ml-109,"Signature men's cologne with floral notes. 30ml bottle, long-lasting scent profile.",41.19,55.61,39,https://unsplash.com/photos/olwncwHENlQ/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00110,Noir Musk Cologne 50ml 110,noir-musk-cologne-50ml-110,"Noir men's cologne with musk notes. 50ml bottle, long-lasting scent profile.",42.99,58.04,40,https://unsplash.com/photos/-eYFABw8b0c/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00111,Elite Citrus Cologne 75ml 111,elite-citrus-cologne-75ml-111,"Elite men's cologne with citrus notes. 75ml bottle, long-lasting scent profile.",44.79,60.47,41,https://unsplash.com/photos/Qjdzsw-lBJ4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00112,Sport Woody Cologne 100ml 112,sport-woody-cologne-100ml-112,"Sport men's cologne with woody notes. 100ml bottle, long-lasting scent profile.",46.59,62.90,42,https://unsplash.com/photos/mtCh6Ny8LaU/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00113,Reserve Fresh Cologne 30ml 113,reserve-fresh-cologne-30ml-113,"Reserve men's cologne with fresh notes. 30ml bottle, long-lasting scent profile.",48.39,65.33,43,https://unsplash.com/photos/-bNjKyrm9CM/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00114,Classic Spicy Cologne 50ml 114,classic-spicy-cologne-50ml-114,"Classic men's cologne with spicy notes. 50ml bottle, long-lasting scent profile.",50.19,67.76,44,https://unsplash.com/photos/xsS6wfjFTcw/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00115,Signature Amber Cologne 75ml 115,signature-amber-cologne-75ml-115,"Signature men's cologne with amber notes. 75ml bottle, long-lasting scent profile.",51.99,70.19,45,https://unsplash.com/photos/XlacyI9_9DI/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00116,Noir Aromatic Cologne 100ml 116,noir-aromatic-cologne-100ml-116,"Noir men's cologne with aromatic notes. 100ml bottle, long-lasting scent profile.",53.79,72.62,46,https://unsplash.com/photos/3C5ZfCLSGC4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00117,Elite Marine Cologne 30ml 117,elite-marine-cologne-30ml-117,"Elite men's cologne with marine notes. 30ml bottle, long-lasting scent profile.",55.59,75.05,47,https://unsplash.com/photos/OD1fzMu-UoY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00118,Sport Leather Cologne 50ml 118,sport-leather-cologne-50ml-118,"Sport men's cologne with leather notes. 50ml bottle, long-lasting scent profile.",57.39,77.48,48,https://unsplash.com/photos/2-wwsTjyxcY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00119,Reserve Floral Cologne 75ml 119,reserve-floral-cologne-75ml-119,"Reserve men's cologne with floral notes. 75ml bottle, long-lasting scent profile.",59.19,79.91,49,https://unsplash.com/photos/aorgVxTpNho/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00120,Classic Musk Cologne 100ml 120,classic-musk-cologne-100ml-120,"Classic men's cologne with musk notes. 100ml bottle, long-lasting scent profile.",24.99,33.74,50,https://unsplash.com/photos/qfcXyG3cUJ8/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00121,Signature Citrus Cologne 30ml 121,signature-citrus-cologne-30ml-121,"Signature men's cologne with citrus notes. 30ml bottle, long-lasting scent profile.",26.79,36.17,51,https://unsplash.com/photos/olwncwHENlQ/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00122,Noir Woody Cologne 50ml 122,noir-woody-cologne-50ml-122,"Noir men's cologne with woody notes. 50ml bottle, long-lasting scent profile.",28.59,38.60,52,https://unsplash.com/photos/-eYFABw8b0c/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00123,Elite Fresh Cologne 75ml 123,elite-fresh-cologne-75ml-123,"Elite men's cologne with fresh notes. 75ml bottle, long-lasting scent profile.",30.39,41.03,53,https://unsplash.com/photos/Qjdzsw-lBJ4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00124,Sport Spicy Cologne 100ml 124,sport-spicy-cologne-100ml-124,"Sport men's cologne with spicy notes. 100ml bottle, long-lasting scent profile.",32.19,43.46,54,https://unsplash.com/photos/mtCh6Ny8LaU/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00125,Reserve Amber Cologne 30ml 125,reserve-amber-cologne-30ml-125,"Reserve men's cologne with amber notes. 30ml bottle, long-lasting scent profile.",33.99,45.89,55,https://unsplash.com/photos/-bNjKyrm9CM/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00126,Classic Aromatic Cologne 50ml 126,classic-aromatic-cologne-50ml-126,"Classic men's cologne with aromatic notes. 50ml bottle, long-lasting scent profile.",35.79,48.32,56,https://unsplash.com/photos/xsS6wfjFTcw/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00127,Signature Marine Cologne 75ml 127,signature-marine-cologne-75ml-127,"Signature men's cologne with marine notes. 75ml bottle, long-lasting scent profile.",37.59,50.75,57,https://unsplash.com/photos/XlacyI9_9DI/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00128,Noir Leather Cologne 100ml 128,noir-leather-cologne-100ml-128,"Noir men's cologne with leather notes. 100ml bottle, long-lasting scent profile.",39.39,53.18,58,https://unsplash.com/photos/3C5ZfCLSGC4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00129,Elite Floral Cologne 30ml 129,elite-floral-cologne-30ml-129,"Elite men's cologne with floral notes. 30ml bottle, long-lasting scent profile.",41.19,55.61,59,https://unsplash.com/photos/OD1fzMu-UoY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00130,Sport Musk Cologne 50ml 130,sport-musk-cologne-50ml-130,"Sport men's cologne with musk notes. 50ml bottle, long-lasting scent profile.",42.99,58.04,60,https://unsplash.com/photos/2-wwsTjyxcY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00131,Reserve Citrus Cologne 75ml 131,reserve-citrus-cologne-75ml-131,"Reserve men's cologne with citrus notes. 75ml bottle, long-lasting scent profile.",44.79,60.47,61,https://unsplash.com/photos/aorgVxTpNho/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00132,Classic Woody Cologne 100ml 132,classic-woody-cologne-100ml-132,"Classic men's cologne with woody notes. 100ml bottle, long-lasting scent profile.",46.59,62.90,62,https://unsplash.com/photos/qfcXyG3cUJ8/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00133,Signature Fresh Cologne 30ml 133,signature-fresh-cologne-30ml-133,"Signature men's cologne with fresh notes. 30ml bottle, long-lasting scent profile.",48.39,65.33,63,https://unsplash.com/photos/olwncwHENlQ/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00134,Noir Spicy Cologne 50ml 134,noir-spicy-cologne-50ml-134,"Noir men's cologne with spicy notes. 50ml bottle, long-lasting scent profile.",50.19,67.76,64,https://unsplash.com/photos/-eYFABw8b0c/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00135,Elite Amber Cologne 75ml 135,elite-amber-cologne-75ml-135,"Elite men's cologne with amber notes. 75ml bottle, long-lasting scent profile.",51.99,70.19,65,https://unsplash.com/photos/Qjdzsw-lBJ4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00136,Sport Aromatic Cologne 100ml 136,sport-aromatic-cologne-100ml-136,"Sport men's cologne with aromatic notes. 100ml bottle, long-lasting scent profile.",53.79,72.62,66,https://unsplash.com/photos/mtCh6Ny8LaU/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00137,Reserve Marine Cologne 30ml 137,reserve-marine-cologne-30ml-137,"Reserve men's cologne with marine notes. 30ml bottle, long-lasting scent profile.",55.59,75.05,67,https://unsplash.com/photos/-bNjKyrm9CM/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00138,Classic Leather Cologne 50ml 138,classic-leather-cologne-50ml-138,"Classic men's cologne with leather notes. 50ml bottle, long-lasting scent profile.",57.39,77.48,68,https://unsplash.com/photos/xsS6wfjFTcw/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00139,Signature Floral Cologne 75ml 139,signature-floral-cologne-75ml-139,"Signature men's cologne with floral notes. 75ml bottle, long-lasting scent profile.",59.19,79.91,69,https://unsplash.com/photos/XlacyI9_9DI/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00140,Noir Musk Cologne 100ml 140,noir-musk-cologne-100ml-140,"Noir men's cologne with musk notes. 100ml bottle, long-lasting scent profile.",24.99,33.74,70,https://unsplash.com/photos/3C5ZfCLSGC4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00141,Elite Citrus Cologne 30ml 141,elite-citrus-cologne-30ml-141,"Elite men's cologne with citrus notes. 30ml bottle, long-lasting scent profile.",26.79,36.17,71,https://unsplash.com/photos/OD1fzMu-UoY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00142,Sport Woody Cologne 50ml 142,sport-woody-cologne-50ml-142,"Sport men's cologne with woody notes. 50ml bottle, long-lasting scent profile.",28.59,38.60,72,https://unsplash.com/photos/2-wwsTjyxcY/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00143,Reserve Fresh Cologne 75ml 143,reserve-fresh-cologne-75ml-143,"Reserve men's cologne with fresh notes. 75ml bottle, long-lasting scent profile.",30.39,41.03,73,https://unsplash.com/photos/aorgVxTpNho/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00144,Classic Spicy Cologne 100ml 144,classic-spicy-cologne-100ml-144,"Classic men's cologne with spicy notes. 100ml bottle, long-lasting scent profile.",32.19,43.46,74,https://unsplash.com/photos/qfcXyG3cUJ8/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00145,Signature Amber Cologne 30ml 145,signature-amber-cologne-30ml-145,"Signature men's cologne with amber notes. 30ml bottle, long-lasting scent profile.",33.99,45.89,75,https://unsplash.com/photos/olwncwHENlQ/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00146,Noir Aromatic Cologne 50ml 146,noir-aromatic-cologne-50ml-146,"Noir men's cologne with aromatic notes. 50ml bottle, long-lasting scent profile.",35.79,48.32,76,https://unsplash.com/photos/-eYFABw8b0c/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00147,Elite Marine Cologne 75ml 147,elite-marine-cologne-75ml-147,"Elite men's cologne with marine notes. 75ml bottle, long-lasting scent profile.",37.59,50.75,77,https://unsplash.com/photos/Qjdzsw-lBJ4/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00148,Sport Leather Cologne 100ml 148,sport-leather-cologne-100ml-148,"Sport men's cologne with leather notes. 100ml bottle, long-lasting scent profile.",39.39,53.18,78,https://unsplash.com/photos/mtCh6Ny8LaU/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00149,Reserve Floral Cologne 30ml 149,reserve-floral-cologne-30ml-149,"Reserve men's cologne with floral notes. 30ml bottle, long-lasting scent profile.",41.19,55.61,79,https://unsplash.com/photos/-bNjKyrm9CM/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
COLOGNE-00150,Classic Musk Cologne 50ml 150,classic-musk-cologne-50ml-150,"Classic men's cologne with musk notes. 50ml bottle, long-lasting scent profile.",42.99,58.04,80,https://unsplash.com/photos/xsS6wfjFTcw/download?force=true&w=1200,active,"cologne,fragrance,men,beauty"
