SKU,Title,URL handle,Description,Price,Compare-at price,Inventory quantity,Product image URL,Status,Tags
RING-00045,Everyday Rose Gold Ring 045,everyday-rose-gold-ring-045,Everyday ring in rose gold finish. Fashion-forward style for daily wear and gifting.,64.17,86.63,53,https://picsum.photos/seed/ring-00045/1200/1200,active,"ring,jewelry"
RING-00046,Premium Black Ring 046,premium-black-ring-046,Premium ring in black finish. Fashion-forward style for daily wear and gifting.,65.34,88.20,54,https://picsum.photos/seed/ring-00046/1200/1200,active,"ring,jewelry"
RING-00047,Slim Steel Ring 047,slim-steel-ring-047,Slim ring in steel finish. Fashion-forward style for daily wear and gifting.,66.50,89.78,55,https://picsum.photos/seed/ring-00047/1200/1200,active,"ring,jewelry"
RING-00048,Bold Titanium Ring 048,bold-titanium-ring-048,Bold ring in titanium finish. Fashion-forward style for daily wear and gifting.,67.66,91.35,56,https://picsum.photos/seed/ring-00048/1200/1200,active,"ring,jewelry"
RING-00049,Classic Silver Ring 049,classic-silver-ring-049,Classic ring in silver finish. Fashion-forward style for daily wear and gifting.,68.83,92.92,57,https://picsum.photos/seed/ring-00049/1200/1200,active,"ring,jewelry"
RING-00050,Minimal Gold Ring 050,minimal-gold-ring-050,Minimal ring in gold finish. Fashion-forward style for daily wear and gifting.,69.99,94.49,58,https://picsum.photos/seed/ring-00050/1200/1200,active,"ring,jewelry"
NECK-00001,Classic Silver Necklace 001,classic-silver-necklace-001,Classic necklace in silver finish. Fashion-forward style for daily wear and gifting.,15.99,21.59,9,https://picsum.photos/seed/neck-00001/1200/1200,active,"necklace,jewelry"
NECK-00002,Minimal Gold Necklace 002,minimal-gold-necklace-002,Minimal necklace in gold finish. Fashion-forward style for daily wear and gifting.,17.50,23.63,10,https://picsum.photos/seed/neck-00002/1200/1200,active,"necklace,jewelry"
NECK-00003,Modern Rose Gold Necklace 003,modern-rose-gold-necklace-003,Modern necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,19.01,25.66,11,https://picsum.photos/seed/neck-00003/1200/1200,active,"necklace,jewelry"
NECK-00004,Luxury Black Necklace 004,luxury-black-necklace-004,Luxury necklace in black finish. Fashion-forward style for daily wear and gifting.,20.52,27.70,12,https://picsum.photos/seed/neck-00004/1200/1200,active,"necklace,jewelry"
NECK-00005,Everyday Steel Necklace 005,everyday-steel-necklace-005,Everyday necklace in steel finish. Fashion-forward style for daily wear and gifting.,22.03,29.74,13,https://picsum.photos/seed/neck-00005/1200/1200,active,"necklace,jewelry"
NECK-00006,Premium Titanium Necklace 006,premium-titanium-necklace-006,Premium necklace in titanium finish. Fashion-forward style for daily wear and gifting.,23.54,31.78,14,https://picsum.photos/seed/neck-00006/1200/1200,active,"necklace,jewelry"
NECK-00007,Slim Silver Necklace 007,slim-silver-necklace-007,Slim necklace in silver finish. Fashion-forward style for daily wear and gifting.,25.05,33.82,15,https://picsum.photos/seed/neck-00007/1200/1200,active,"necklace,jewelry"
NECK-00008,Bold Gold Necklace 008,bold-gold-necklace-008,Bold necklace in gold finish. Fashion-forward style for daily wear and gifting.,26.56,35.86,16,https://picsum.photos/seed/neck-00008/1200/1200,active,"necklace,jewelry"
NECK-00009,Classic Rose Gold Necklace 009,classic-rose-gold-necklace-009,Classic necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,28.07,37.90,17,https://picsum.photos/seed/neck-00009/1200/1200,active,"necklace,jewelry"
NECK-00010,Minimal Black Necklace 010,minimal-black-necklace-010,Minimal necklace in black finish. Fashion-forward style for daily wear and gifting.,29.58,39.94,18,https://picsum.photos/seed/neck-00010/1200/1200,active,"necklace,jewelry"
NECK-00011,Modern Steel Necklace 011,modern-steel-necklace-011,Modern necklace in steel finish. Fashion-forward style for daily wear and gifting.,31.09,41.97,19,https://picsum.photos/seed/neck-00011/1200/1200,active,"necklace,jewelry"
NECK-00012,Luxury Titanium Necklace 012,luxury-titanium-necklace-012,Luxury necklace in titanium finish. Fashion-forward style for daily wear and gifting.,32.60,44.01,20,https://picsum.photos/seed/neck-00012/1200/1200,active,"necklace,jewelry"
NECK-00013,Everyday Silver Necklace 013,everyday-silver-necklace-013,Everyday necklace in silver finish. Fashion-forward style for daily wear and gifting.,34.11,46.05,21,https://picsum.photos/seed/neck-00013/1200/1200,active,"necklace,jewelry"
NECK-00014,Premium Gold Necklace 014,premium-gold-necklace-014,Premium necklace in gold finish. Fashion-forward style for daily wear and gifting.,35.62,48.09,22,https://picsum.photos/seed/neck-00014/1200/1200,active,"necklace,jewelry"
NECK-00015,Slim Rose Gold Necklace 015,slim-rose-gold-necklace-015,Slim necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,37.13,50.13,23,https://picsum.photos/seed/neck-00015/1200/1200,active,"necklace,jewelry"
NECK-00016,Bold Black Necklace 016,bold-black-necklace-016,Bold necklace in black finish. Fashion-forward style for daily wear and gifting.,38.64,52.17,24,https://picsum.photos/seed/neck-00016/1200/1200,active,"necklace,jewelry"
NECK-00017,Classic Steel Necklace 017,classic-steel-necklace-017,Classic necklace in steel finish. Fashion-forward style for daily wear and gifting.,40.15,54.21,25,https://picsum.photos/seed/neck-00017/1200/1200,active,"necklace,jewelry"
NECK-00018,Minimal Titanium Necklace 018,minimal-titanium-necklace-018,Minimal necklace in titanium finish. Fashion-forward style for daily wear and gifting.,41.66,56.25,26,https://picsum.photos/seed/neck-00018/1200/1200,active,"necklace,jewelry"
NECK-00019,Modern Silver Necklace 019,modern-silver-necklace-019,Modern necklace in silver finish. Fashion-forward style for daily wear and gifting.,43.17,58.28,27,https://picsum.photos/seed/neck-00019/1200/1200,active,"necklace,jewelry"
NECK-00020,Luxury Gold Necklace 020,luxury-gold-necklace-020,Luxury necklace in gold finish. Fashion-forward style for daily wear and gifting.,44.68,60.32,28,https://picsum.photos/seed/neck-00020/1200/1200,active,"necklace,jewelry"
NECK-00021,Everyday Rose Gold Necklace 021,everyday-rose-gold-necklace-021,Everyday necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,46.19,62.36,29,https://picsum.photos/seed/neck-00021/1200/1200,active,"necklace,jewelry"
NECK-00022,Premium Black Necklace 022,premium-black-necklace-022,Premium necklace in black finish. Fashion-forward style for daily wear and gifting.,47.70,64.40,30,https://picsum.photos/seed/neck-00022/1200/1200,active,"necklace,jewelry"
NECK-00023,Slim Steel Necklace 023,slim-steel-necklace-023,Slim necklace in steel finish. Fashion-forward style for daily wear and gifting.,49.21,66.44,31,https://picsum.photos/seed/neck-00023/1200/1200,active,"necklace,jewelry"
NECK-00024,Bold Titanium Necklace 024,bold-titanium-necklace-024,Bold necklace in titanium finish. Fashion-forward style for daily wear and gifting.,50.72,68.48,32,https://picsum.photos/seed/neck-00024/1200/1200,active,"necklace,jewelry"
NECK-00025,Classic Silver Necklace 025,classic-silver-necklace-025,Classic necklace in silver finish. Fashion-forward style for daily wear and gifting.,52.23,70.52,33,https://picsum.photos/seed/neck-00025/1200/1200,active,"necklace,jewelry"
NECK-00026,Minimal Gold Necklace 026,minimal-gold-necklace-026,Minimal necklace in gold finish. Fashion-forward style for daily wear and gifting.,53.75,72.56,34,https://picsum.photos/seed/neck-00026/1200/1200,active,"necklace,jewelry"
NECK-00027,Modern Rose Gold Necklace 027,modern-rose-gold-necklace-027,Modern necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,55.26,74.59,35,https://picsum.photos/seed/neck-00027/1200/1200,active,"necklace,jewelry"
NECK-00028,Luxury Black Necklace 028,luxury-black-necklace-028,Luxury necklace in black finish. Fashion-forward style for daily wear and gifting.,56.77,76.63,36,https://picsum.photos/seed/neck-00028/1200/1200,active,"necklace,jewelry"
NECK-00029,Everyday Steel Necklace 029,everyday-steel-necklace-029,Everyday necklace in steel finish. Fashion-forward style for daily wear and gifting.,58.28,78.67,37,https://picsum.photos/seed/neck-00029/1200/1200,active,"necklace,jewelry"
NECK-00030,Premium Titanium Necklace 030,premium-titanium-necklace-030,Premium necklace in titanium finish. Fashion-forward style for daily wear and gifting.,59.79,80.71,38,https://picsum.photos/seed/neck-00030/1200/1200,active,"necklace,jewelry"
NECK-00031,Slim Silver Necklace 031,slim-silver-necklace-031,Slim necklace in silver finish. Fashion-forward style for daily wear and gifting.,61.30,82.75,39,https://picsum.photos/seed/neck-00031/1200/1200,active,"necklace,jewelry"
NECK-00032,Bold Gold Necklace 032,bold-gold-necklace-032,Bold necklace in gold finish. Fashion-forward style for daily wear and gifting.,62.81,84.79,40,https://picsum.photos/seed/neck-00032/1200/1200,active,"necklace,jewelry"
NECK-00033,Classic Rose Gold Necklace 033,classic-rose-gold-necklace-033,Classic necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,64.32,86.83,41,https://picsum.photos/seed/neck-00033/1200/1200,active,"necklace,jewelry"
NECK-00034,Minimal Black Necklace 034,minimal-black-necklace-034,Minimal necklace in black finish. Fashion-forward style for daily wear and gifting.,65.83,88.87,42,https://picsum.photos/seed/neck-00034/1200/1200,active,"necklace,jewelry"
NECK-00035,Modern Steel Necklace 035,modern-steel-necklace-035,Modern necklace in steel finish. Fashion-forward style for daily wear and gifting.,67.34,90.90,43,https://picsum.photos/seed/neck-00035/1200/1200,active,"necklace,jewelry"
NECK-00036,Luxury Titanium Necklace 036,luxury-titanium-necklace-036,Luxury necklace in titanium finish. Fashion-forward style for daily wear and gifting.,68.85,92.94,44,https://picsum.photos/seed/neck-00036/1200/1200,active,"necklace,jewelry"
NECK-00037,Everyday Silver Necklace 037,everyday-silver-necklace-037,Everyday necklace in silver finish. Fashion-forward style for daily wear and gifting.,70.36,94.98,45,https://picsum.photos/seed/neck-00037/1200/1200,active,"necklace,jewelry"
NECK-00038,Premium Gold Necklace 038,premium-gold-necklace-038,Premium necklace in gold finish. Fashion-forward style for daily wear and gifting.,71.87,97.02,46,https://picsum.photos/seed/neck-00038/1200/1200,active,"necklace,jewelry"
NECK-00039,Slim Rose Gold Necklace 039,slim-rose-gold-necklace-039,Slim necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,73.38,99.06,47,https://picsum.photos/seed/neck-00039/1200/1200,active,"necklace,jewelry"
NECK-00040,Bold Black Necklace 040,bold-black-necklace-040,Bold necklace in black finish. Fashion-forward style for daily wear and gifting.,74.89,101.10,48,https://picsum.photos/seed/neck-00040/1200/1200,active,"necklace,jewelry"
NECK-00041,Classic Steel Necklace 041,classic-steel-necklace-041,Classic necklace in steel finish. Fashion-forward style for daily wear and gifting.,76.40,103.14,49,https://picsum.photos/seed/neck-00041/1200/1200,active,"necklace,jewelry"
NECK-00042,Minimal Titanium Necklace 042,minimal-titanium-necklace-042,Minimal necklace in titanium finish. Fashion-forward style for daily wear and gifting.,77.91,105.18,50,https://picsum.photos/seed/neck-00042/1200/1200,active,"necklace,jewelry"
NECK-00043,Modern Silver Necklace 043,modern-silver-necklace-043,Modern necklace in silver finish. Fashion-forward style for daily wear and gifting.,79.42,107.22,51,https://picsum.photos/seed/neck-00043/1200/1200,active,"necklace,jewelry"
NECK-00044,Luxury Gold Necklace 044,luxury-gold-necklace-044,Luxury necklace in gold finish. Fashion-forward style for daily wear and gifting.,80.93,109.25,52,https://picsum.photos/seed/neck-00044/1200/1200,active,"necklace,jewelry"
NECK-00045,Everyday Rose Gold Necklace 045,everyday-rose-gold-necklace-045,Everyday necklace in rose gold finish. Fashion-forward style for daily wear and gifting.,82.44,111.29,53,https://picsum.photos/seed/neck-00045/1200/1200,active,"necklace,jewelry"
NECK-00046,Premium Black Necklace 046,premium-black-necklace-046,Premium necklace in black finish. Fashion-forward style for daily wear and gifting.,83.95,113.33,54,https://picsum.photos/seed/neck-00046/1200/1200,active,"necklace,jewelry"
NECK-00047,Slim Steel Necklace 047,slim-steel-necklace-047,Slim necklace in steel finish. Fashion-forward style for daily wear and gifting.,85.46,115.37,55,https://picsum.photos/seed/neck-00047/1200/1200,active,"necklace,jewelry"
NECK-00048,Bold Titanium Necklace 048,bold-titanium-necklace-048,Bold necklace in titanium finish. Fashion-forward style for daily wear and gifting.,86.97,117.41,56,https://picsum.photos/seed/neck-00048/1200/1200,active,"necklace,jewelry"
NECK-00049,Classic Silver Necklace 049,classic-silver-necklace-049,Classic necklace in silver finish. Fashion-forward style for daily wear and gifting.,88.48,119.45,57,https://picsum.photos/seed/neck-00049/1200/1200,active,"necklace,jewelry"
NECK-00050,Minimal Gold Necklace 050,minimal-gold-necklace-050,Minimal necklace in gold finish. Fashion-forward style for daily wear and gifting.,89.99,121.49,58,https://picsum.photos/seed/neck-00050/1200/1200,active,"necklace,jewelry"
BRACE-00001,Classic Silver Bracelet 001,classic-silver-bracelet-001,Classic bracelet in silver finish. Fashion-forward style for daily wear and gifting.,14.99,20.24,9,https://picsum.photos/seed/brace-00001/1200/1200,active,"bracelet,jewelry"
BRACE-00002,Minimal Gold Bracelet 002,minimal-gold-bracelet-002,Minimal bracelet in gold finish. Fashion-forward style for daily wear and gifting.,16.47,22.23,10,https://picsum.photos/seed/brace-00002/1200/1200,active,"bracelet,jewelry"
BRACE-00003,Modern Rose Gold Bracelet 003,modern-rose-gold-bracelet-003,Modern bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,17.94,24.23,11,https://picsum.photos/seed/brace-00003/1200/1200,active,"bracelet,jewelry"
BRACE-00004,Luxury Black Bracelet 004,luxury-black-bracelet-004,Luxury bracelet in black finish. Fashion-forward style for daily wear and gifting.,19.42,26.22,12,https://picsum.photos/seed/brace-00004/1200/1200,active,"bracelet,jewelry"
BRACE-00005,Everyday Steel Bracelet 005,everyday-steel-bracelet-005,Everyday bracelet in steel finish. Fashion-forward style for daily wear and gifting.,20.90,28.21,13,https://picsum.photos/seed/brace-00005/1200/1200,active,"bracelet,jewelry"
BRACE-00006,Premium Titanium Bracelet 006,premium-titanium-bracelet-006,Premium bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,22.38,30.21,14,https://picsum.photos/seed/brace-00006/1200/1200,active,"bracelet,jewelry"
BRACE-00007,Slim Silver Bracelet 007,slim-silver-bracelet-007,Slim bracelet in silver finish. Fashion-forward style for daily wear and gifting.,23.85,32.20,15,https://picsum.photos/seed/brace-00007/1200/1200,active,"bracelet,jewelry"
BRACE-00008,Bold Gold Bracelet 008,bold-gold-bracelet-008,Bold bracelet in gold finish. Fashion-forward style for daily wear and gifting.,25.33,34.20,16,https://picsum.photos/seed/brace-00008/1200/1200,active,"bracelet,jewelry"
BRACE-00009,Classic Rose Gold Bracelet 009,classic-rose-gold-bracelet-009,Classic bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,26.81,36.19,17,https://picsum.photos/seed/brace-00009/1200/1200,active,"bracelet,jewelry"
BRACE-00010,Minimal Black Bracelet 010,minimal-black-bracelet-010,Minimal bracelet in black finish. Fashion-forward style for daily wear and gifting.,28.29,38.19,18,https://picsum.photos/seed/brace-00010/1200/1200,active,"bracelet,jewelry"
BRACE-00011,Modern Steel Bracelet 011,modern-steel-bracelet-011,Modern bracelet in steel finish. Fashion-forward style for daily wear and gifting.,29.76,40.18,19,https://picsum.photos/seed/brace-00011/1200/1200,active,"bracelet,jewelry"
BRACE-00012,Luxury Titanium Bracelet 012,luxury-titanium-bracelet-012,Luxury bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,31.24,42.17,20,https://picsum.photos/seed/brace-00012/1200/1200,active,"bracelet,jewelry"
BRACE-00013,Everyday Silver Bracelet 013,everyday-silver-bracelet-013,Everyday bracelet in silver finish. Fashion-forward style for daily wear and gifting.,32.72,44.17,21,https://picsum.photos/seed/brace-00013/1200/1200,active,"bracelet,jewelry"
BRACE-00014,Premium Gold Bracelet 014,premium-gold-bracelet-014,Premium bracelet in gold finish. Fashion-forward style for daily wear and gifting.,34.19,46.16,22,https://picsum.photos/seed/brace-00014/1200/1200,active,"bracelet,jewelry"
BRACE-00015,Slim Rose Gold Bracelet 015,slim-rose-gold-bracelet-015,Slim bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,35.67,48.16,23,https://picsum.photos/seed/brace-00015/1200/1200,active,"bracelet,jewelry"
BRACE-00016,Bold Black Bracelet 016,bold-black-bracelet-016,Bold bracelet in black finish. Fashion-forward style for daily wear and gifting.,37.15,50.15,24,https://picsum.photos/seed/brace-00016/1200/1200,active,"bracelet,jewelry"
BRACE-00017,Classic Steel Bracelet 017,classic-steel-bracelet-017,Classic bracelet in steel finish. Fashion-forward style for daily wear and gifting.,38.63,52.15,25,https://picsum.photos/seed/brace-00017/1200/1200,active,"bracelet,jewelry"
BRACE-00018,Minimal Titanium Bracelet 018,minimal-titanium-bracelet-018,Minimal bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,40.10,54.14,26,https://picsum.photos/seed/brace-00018/1200/1200,active,"bracelet,jewelry"
BRACE-00019,Modern Silver Bracelet 019,modern-silver-bracelet-019,Modern bracelet in silver finish. Fashion-forward style for daily wear and gifting.,41.58,56.13,27,https://picsum.photos/seed/brace-00019/1200/1200,active,"bracelet,jewelry"
BRACE-00020,Luxury Gold Bracelet 020,luxury-gold-bracelet-020,Luxury bracelet in gold finish. Fashion-forward style for daily wear and gifting.,43.06,58.13,28,https://picsum.photos/seed/brace-00020/1200/1200,active,"bracelet,jewelry"
BRACE-00021,Everyday Rose Gold Bracelet 021,everyday-rose-gold-bracelet-021,Everyday bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,44.54,60.12,29,https://picsum.photos/seed/brace-00021/1200/1200,active,"bracelet,jewelry"
BRACE-00022,Premium Black Bracelet 022,premium-black-bracelet-022,Premium bracelet in black finish. Fashion-forward style for daily wear and gifting.,46.01,62.12,30,https://picsum.photos/seed/brace-00022/1200/1200,active,"bracelet,jewelry"
BRACE-00023,Slim Steel Bracelet 023,slim-steel-bracelet-023,Slim bracelet in steel finish. Fashion-forward style for daily wear and gifting.,47.49,64.11,31,https://picsum.photos/seed/brace-00023/1200/1200,active,"bracelet,jewelry"
BRACE-00024,Bold Titanium Bracelet 024,bold-titanium-bracelet-024,Bold bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,48.97,66.11,32,https://picsum.photos/seed/brace-00024/1200/1200,active,"bracelet,jewelry"
BRACE-00025,Classic Silver Bracelet 025,classic-silver-bracelet-025,Classic bracelet in silver finish. Fashion-forward style for daily wear and gifting.,50.44,68.10,33,https://picsum.photos/seed/brace-00025/1200/1200,active,"bracelet,jewelry"
BRACE-00026,Minimal Gold Bracelet 026,minimal-gold-bracelet-026,Minimal bracelet in gold finish. Fashion-forward style for daily wear and gifting.,51.92,70.09,34,https://picsum.photos/seed/brace-00026/1200/1200,active,"bracelet,jewelry"
BRACE-00027,Modern Rose Gold Bracelet 027,modern-rose-gold-bracelet-027,Modern bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,53.40,72.09,35,https://picsum.photos/seed/brace-00027/1200/1200,active,"bracelet,jewelry"
BRACE-00028,Luxury Black Bracelet 028,luxury-black-bracelet-028,Luxury bracelet in black finish. Fashion-forward style for daily wear and gifting.,54.88,74.08,36,https://picsum.photos/seed/brace-00028/1200/1200,active,"bracelet,jewelry"
BRACE-00029,Everyday Steel Bracelet 029,everyday-steel-bracelet-029,Everyday bracelet in steel finish. Fashion-forward style for daily wear and gifting.,56.35,76.08,37,https://picsum.photos/seed/brace-00029/1200/1200,active,"bracelet,jewelry"
BRACE-00030,Premium Titanium Bracelet 030,premium-titanium-bracelet-030,Premium bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,57.83,78.07,38,https://picsum.photos/seed/brace-00030/1200/1200,active,"bracelet,jewelry"
BRACE-00031,Slim Silver Bracelet 031,slim-silver-bracelet-031,Slim bracelet in silver finish. Fashion-forward style for daily wear and gifting.,59.31,80.07,39,https://picsum.photos/seed/brace-00031/1200/1200,active,"bracelet,jewelry"
BRACE-00032,Bold Gold Bracelet 032,bold-gold-bracelet-032,Bold bracelet in gold finish. Fashion-forward style for daily wear and gifting.,60.79,82.06,40,https://picsum.photos/seed/brace-00032/1200/1200,active,"bracelet,jewelry"
BRACE-00033,Classic Rose Gold Bracelet 033,classic-rose-gold-bracelet-033,Classic bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,62.26,84.05,41,https://picsum.photos/seed/brace-00033/1200/1200,active,"bracelet,jewelry"
BRACE-00034,Minimal Black Bracelet 034,minimal-black-bracelet-034,Minimal bracelet in black finish. Fashion-forward style for daily wear and gifting.,63.74,86.05,42,https://picsum.photos/seed/brace-00034/1200/1200,active,"bracelet,jewelry"
BRACE-00035,Modern Steel Bracelet 035,modern-steel-bracelet-035,Modern bracelet in steel finish. Fashion-forward style for daily wear and gifting.,65.22,88.04,43,https://picsum.photos/seed/brace-00035/1200/1200,active,"bracelet,jewelry"
BRACE-00036,Luxury Titanium Bracelet 036,luxury-titanium-bracelet-036,Luxury bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,66.69,90.04,44,https://picsum.photos/seed/brace-00036/1200/1200,active,"bracelet,jewelry"
BRACE-00037,Everyday Silver Bracelet 037,everyday-silver-bracelet-037,Everyday bracelet in silver finish. Fashion-forward style for daily wear and gifting.,68.17,92.03,45,https://picsum.photos/seed/brace-00037/1200/1200,active,"bracelet,jewelry"
BRACE-00038,Premium Gold Bracelet 038,premium-gold-bracelet-038,Premium bracelet in gold finish. Fashion-forward style for daily wear and gifting.,69.65,94.03,46,https://picsum.photos/seed/brace-00038/1200/1200,active,"bracelet,jewelry"
BRACE-00039,Slim Rose Gold Bracelet 039,slim-rose-gold-bracelet-039,Slim bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,71.13,96.02,47,https://picsum.photos/seed/brace-00039/1200/1200,active,"bracelet,jewelry"
BRACE-00040,Bold Black Bracelet 040,bold-black-bracelet-040,Bold bracelet in black finish. Fashion-forward style for daily wear and gifting.,72.60,98.01,48,https://picsum.photos/seed/brace-00040/1200/1200,active,"bracelet,jewelry"
BRACE-00041,Classic Steel Bracelet 041,classic-steel-bracelet-041,Classic bracelet in steel finish. Fashion-forward style for daily wear and gifting.,74.08,100.01,49,https://picsum.photos/seed/brace-00041/1200/1200,active,"bracelet,jewelry"
BRACE-00042,Minimal Titanium Bracelet 042,minimal-titanium-bracelet-042,Minimal bracelet in titanium finish. Fashion-forward style for daily wear and gifting.,75.56,102.00,50,https://picsum.photos/seed/brace-00042/1200/1200,active,"bracelet,jewelry"
BRACE-00043,Modern Silver Bracelet 043,modern-silver-bracelet-043,Modern bracelet in silver finish. Fashion-forward style for daily wear and gifting.,77.04,104.00,51,https://picsum.photos/seed/brace-00043/1200/1200,active,"bracelet,jewelry"
BRACE-00044,Luxury Gold Bracelet 044,luxury-gold-bracelet-044,Luxury bracelet in gold finish. Fashion-forward style for daily wear and gifting.,78.51,105.99,52,https://picsum.photos/seed/brace-00044/1200/1200,active,"bracelet,jewelry"
BRACE-00045,Everyday Rose Gold Bracelet 045,everyday-rose-gold-bracelet-045,Everyday bracelet in rose gold finish. Fashion-forward style for daily wear and gifting.,79.99,107.99,53,https://picsum.photos/seed/brace-00045/1200/1200,active,"bracelet,jewelry"
EAR-00001,Classic Silver Earrings 001,classic-silver-earrings-001,Classic earrings in silver finish. Fashion-forward style for daily wear and gifting.,9.99,13.49,9,https://picsum.photos/seed/ear-00001/1200/1200,active,"earrings,jewelry"
EAR-00002,Minimal Gold Earrings 002,minimal-gold-earrings-002,Minimal earrings in gold finish. Fashion-forward style for daily wear and gifting.,10.90,14.71,10,https://picsum.photos/seed/ear-00002/1200/1200,active,"earrings,jewelry"
EAR-00003,Modern Rose Gold Earrings 003,modern-rose-gold-earrings-003,Modern earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,11.81,15.94,11,https://picsum.photos/seed/ear-00003/1200/1200,active,"earrings,jewelry"
EAR-00004,Luxury Black Earrings 004,luxury-black-earrings-004,Luxury earrings in black finish. Fashion-forward style for daily wear and gifting.,12.72,17.17,12,https://picsum.photos/seed/ear-00004/1200/1200,active,"earrings,jewelry"
EAR-00005,Everyday Steel Earrings 005,everyday-steel-earrings-005,Everyday earrings in steel finish. Fashion-forward style for daily wear and gifting.,13.63,18.40,13,https://picsum.photos/seed/ear-00005/1200/1200,active,"earrings,jewelry"
EAR-00006,Premium Titanium Earrings 006,premium-titanium-earrings-006,Premium earrings in titanium finish. Fashion-forward style for daily wear and gifting.,14.54,19.62,14,https://picsum.photos/seed/ear-00006/1200/1200,active,"earrings,jewelry"
EAR-00007,Slim Silver Earrings 007,slim-silver-earrings-007,Slim earrings in silver finish. Fashion-forward style for daily wear and gifting.,15.44,20.85,15,https://picsum.photos/seed/ear-00007/1200/1200,active,"earrings,jewelry"
EAR-00008,Bold Gold Earrings 008,bold-gold-earrings-008,Bold earrings in gold finish. Fashion-forward style for daily wear and gifting.,16.35,22.08,16,https://picsum.photos/seed/ear-00008/1200/1200,active,"earrings,jewelry"
EAR-00009,Classic Rose Gold Earrings 009,classic-rose-gold-earrings-009,Classic earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,17.26,23.30,17,https://picsum.photos/seed/ear-00009/1200/1200,active,"earrings,jewelry"
EAR-00010,Minimal Black Earrings 010,minimal-black-earrings-010,Minimal earrings in black finish. Fashion-forward style for daily wear and gifting.,18.17,24.53,18,https://picsum.photos/seed/ear-00010/1200/1200,active,"earrings,jewelry"
EAR-00011,Modern Steel Earrings 011,modern-steel-earrings-011,Modern earrings in steel finish. Fashion-forward style for daily wear and gifting.,19.08,25.76,19,https://picsum.photos/seed/ear-00011/1200/1200,active,"earrings,jewelry"
EAR-00012,Luxury Titanium Earrings 012,luxury-titanium-earrings-012,Luxury earrings in titanium finish. Fashion-forward style for daily wear and gifting.,19.99,26.99,20,https://picsum.photos/seed/ear-00012/1200/1200,active,"earrings,jewelry"
EAR-00013,Everyday Silver Earrings 013,everyday-silver-earrings-013,Everyday earrings in silver finish. Fashion-forward style for daily wear and gifting.,20.90,28.21,21,https://picsum.photos/seed/ear-00013/1200/1200,active,"earrings,jewelry"
EAR-00014,Premium Gold Earrings 014,premium-gold-earrings-014,Premium earrings in gold finish. Fashion-forward style for daily wear and gifting.,21.81,29.44,22,https://picsum.photos/seed/ear-00014/1200/1200,active,"earrings,jewelry"
EAR-00015,Slim Rose Gold Earrings 015,slim-rose-gold-earrings-015,Slim earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,22.72,30.67,23,https://picsum.photos/seed/ear-00015/1200/1200,active,"earrings,jewelry"
EAR-00016,Bold Black Earrings 016,bold-black-earrings-016,Bold earrings in black finish. Fashion-forward style for daily wear and gifting.,23.63,31.90,24,https://picsum.photos/seed/ear-00016/1200/1200,active,"earrings,jewelry"
EAR-00017,Classic Steel Earrings 017,classic-steel-earrings-017,Classic earrings in steel finish. Fashion-forward style for daily wear and gifting.,24.54,33.12,25,https://picsum.photos/seed/ear-00017/1200/1200,active,"earrings,jewelry"
EAR-00018,Minimal Titanium Earrings 018,minimal-titanium-earrings-018,Minimal earrings in titanium finish. Fashion-forward style for daily wear and gifting.,25.44,34.35,26,https://picsum.photos/seed/ear-00018/1200/1200,active,"earrings,jewelry"
EAR-00019,Modern Silver Earrings 019,modern-silver-earrings-019,Modern earrings in silver finish. Fashion-forward style for daily wear and gifting.,26.35,35.58,27,https://picsum.photos/seed/ear-00019/1200/1200,active,"earrings,jewelry"
EAR-00020,Luxury Gold Earrings 020,luxury-gold-earrings-020,Luxury earrings in gold finish. Fashion-forward style for daily wear and gifting.,27.26,36.80,28,https://picsum.photos/seed/ear-00020/1200/1200,active,"earrings,jewelry"
EAR-00021,Everyday Rose Gold Earrings 021,everyday-rose-gold-earrings-021,Everyday earrings in rose gold finish. Fashion-forward style for daily wear and gifting.,28.17,38.03,29,https://picsum.photos/seed/ear-00021/1200/1200,active,"earrings,jewelry"
