SKU,Title,URL handle,Description,Price,Compare-at price,Inventory quantity,Product image URL,Status,Tags
GTSHIRT-00090,Lightweight Golf T-Shirt Athletic Fit White 090,lightweight-golf-t-shirt-athletic-fit-white-090,Lightweight golf t-shirt in white with athletic fit comfort for everyday rounds.,19.99,25.99,25,https://picsum.photos/seed/gtshirt-00090/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00091,Performance Golf T-Shirt Relaxed Fit Navy 091,performance-golf-t-shirt-relaxed-fit-navy-091,Performance golf t-shirt in navy with relaxed fit comfort for everyday rounds.,21.24,27.61,26,https://picsum.photos/seed/gtshirt-00091/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00092,Breathable Golf T-Shirt Slim Fit Gray 092,breathable-golf-t-shirt-slim-fit-gray-092,Breathable golf t-shirt in gray with slim fit comfort for everyday rounds.,22.49,29.24,27,https://picsum.photos/seed/gtshirt-00092/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00093,Moisture-Wick Golf T-Shirt Classic Fit Green 093,moisture-wick-golf-t-shirt-classic-fit-green-093,Moisture-Wick golf t-shirt in green with classic fit comfort for everyday rounds.,23.74,30.86,28,https://picsum.photos/seed/gtshirt-00093/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00094,Premium Cotton Golf T-Shirt Athletic Fit Blue 094,premium-cotton-golf-t-shirt-athletic-fit-blue-094,Premium Cotton golf t-shirt in blue with athletic fit comfort for everyday rounds.,24.99,32.49,29,https://picsum.photos/seed/gtshirt-00094/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00095,Lightweight Golf T-Shirt Relaxed Fit Red 095,lightweight-golf-t-shirt-relaxed-fit-red-095,Lightweight golf t-shirt in red with relaxed fit comfort for everyday rounds.,26.24,34.11,30,https://picsum.photos/seed/gtshirt-00095/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00096,Performance Golf T-Shirt Slim Fit Sand 096,performance-golf-t-shirt-slim-fit-sand-096,Performance golf t-shirt in sand with slim fit comfort for everyday rounds.,27.49,35.74,31,https://picsum.photos/seed/gtshirt-00096/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00097,Breathable Golf T-Shirt Classic Fit Black 097,breathable-golf-t-shirt-classic-fit-black-097,Breathable golf t-shirt in black with classic fit comfort for everyday rounds.,28.74,37.36,32,https://picsum.photos/seed/gtshirt-00097/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00098,Moisture-Wick Golf T-Shirt Athletic Fit White 098,moisture-wick-golf-t-shirt-athletic-fit-white-098,Moisture-Wick golf t-shirt in white with athletic fit comfort for everyday rounds.,29.99,38.99,33,https://picsum.photos/seed/gtshirt-00098/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00099,Premium Cotton Golf T-Shirt Relaxed Fit Navy 099,premium-cotton-golf-t-shirt-relaxed-fit-navy-099,Premium Cotton golf t-shirt in navy with relaxed fit comfort for everyday rounds.,31.24,40.61,34,https://picsum.photos/seed/gtshirt-00099/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00100,Lightweight Golf T-Shirt Slim Fit Gray 100,lightweight-golf-t-shirt-slim-fit-gray-100,Lightweight golf t-shirt in gray with slim fit comfort for everyday rounds.,32.49,42.24,35,https://picsum.photos/seed/gtshirt-00100/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00101,Performance Golf T-Shirt Classic Fit Green 101,performance-golf-t-shirt-classic-fit-green-101,Performance golf t-shirt in green with classic fit comfort for everyday rounds.,33.74,43.86,36,https://picsum.photos/seed/gtshirt-00101/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00102,Breathable Golf T-Shirt Athletic Fit Blue 102,breathable-golf-t-shirt-athletic-fit-blue-102,Breathable golf t-shirt in blue with athletic fit comfort for everyday rounds.,34.99,45.49,37,https://picsum.photos/seed/gtshirt-00102/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00103,Moisture-Wick Golf T-Shirt Relaxed Fit Red 103,moisture-wick-golf-t-shirt-relaxed-fit-red-103,Moisture-Wick golf t-shirt in red with relaxed fit comfort for everyday rounds.,36.24,47.11,38,https://picsum.photos/seed/gtshirt-00103/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00104,Premium Cotton Golf T-Shirt Slim Fit Sand 104,premium-cotton-golf-t-shirt-slim-fit-sand-104,Premium Cotton golf t-shirt in sand with slim fit comfort for everyday rounds.,37.49,48.74,39,https://picsum.photos/seed/gtshirt-00104/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00105,Lightweight Golf T-Shirt Classic Fit Black 105,lightweight-golf-t-shirt-classic-fit-black-105,Lightweight golf t-shirt in black with classic fit comfort for everyday rounds.,19.99,25.99,40,https://picsum.photos/seed/gtshirt-00105/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00106,Performance Golf T-Shirt Athletic Fit White 106,performance-golf-t-shirt-athletic-fit-white-106,Performance golf t-shirt in white with athletic fit comfort for everyday rounds.,21.24,27.61,41,https://picsum.photos/seed/gtshirt-00106/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00107,Breathable Golf T-Shirt Relaxed Fit Navy 107,breathable-golf-t-shirt-relaxed-fit-navy-107,Breathable golf t-shirt in navy with relaxed fit comfort for everyday rounds.,22.49,29.24,42,https://picsum.photos/seed/gtshirt-00107/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00108,Moisture-Wick Golf T-Shirt Slim Fit Gray 108,moisture-wick-golf-t-shirt-slim-fit-gray-108,Moisture-Wick golf t-shirt in gray with slim fit comfort for everyday rounds.,23.74,30.86,43,https://picsum.photos/seed/gtshirt-00108/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00109,Premium Cotton Golf T-Shirt Classic Fit Green 109,premium-cotton-golf-t-shirt-classic-fit-green-109,Premium Cotton golf t-shirt in green with classic fit comfort for everyday rounds.,24.99,32.49,44,https://picsum.photos/seed/gtshirt-00109/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00110,Lightweight Golf T-Shirt Athletic Fit Blue 110,lightweight-golf-t-shirt-athletic-fit-blue-110,Lightweight golf t-shirt in blue with athletic fit comfort for everyday rounds.,26.24,34.11,45,https://picsum.photos/seed/gtshirt-00110/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00111,Performance Golf T-Shirt Relaxed Fit Red 111,performance-golf-t-shirt-relaxed-fit-red-111,Performance golf t-shirt in red with relaxed fit comfort for everyday rounds.,27.49,35.74,46,https://picsum.photos/seed/gtshirt-00111/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00112,Breathable Golf T-Shirt Slim Fit Sand 112,breathable-golf-t-shirt-slim-fit-sand-112,Breathable golf t-shirt in sand with slim fit comfort for everyday rounds.,28.74,37.36,47,https://picsum.photos/seed/gtshirt-00112/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00113,Moisture-Wick Golf T-Shirt Classic Fit Black 113,moisture-wick-golf-t-shirt-classic-fit-black-113,Moisture-Wick golf t-shirt in black with classic fit comfort for everyday rounds.,29.99,38.99,48,https://picsum.photos/seed/gtshirt-00113/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00114,Premium Cotton Golf T-Shirt Athletic Fit White 114,premium-cotton-golf-t-shirt-athletic-fit-white-114,Premium Cotton golf t-shirt in white with athletic fit comfort for everyday rounds.,31.24,40.61,49,https://picsum.photos/seed/gtshirt-00114/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00115,Lightweight Golf T-Shirt Relaxed Fit Navy 115,lightweight-golf-t-shirt-relaxed-fit-navy-115,Lightweight golf t-shirt in navy with relaxed fit comfort for everyday rounds.,32.49,42.24,50,https://picsum.photos/seed/gtshirt-00115/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00116,Performance Golf T-Shirt Slim Fit Gray 116,performance-golf-t-shirt-slim-fit-gray-116,Performance golf t-shirt in gray with slim fit comfort for everyday rounds.,33.74,43.86,51,https://picsum.photos/seed/gtshirt-00116/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00117,Breathable Golf T-Shirt Classic Fit Green 117,breathable-golf-t-shirt-classic-fit-green-117,Breathable golf t-shirt in green with classic fit comfort for everyday rounds.,34.99,45.49,52,https://picsum.photos/seed/gtshirt-00117/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00118,Moisture-Wick Golf T-Shirt Athletic Fit Blue 118,moisture-wick-golf-t-shirt-athletic-fit-blue-118,Moisture-Wick golf t-shirt in blue with athletic fit comfort for everyday rounds.,36.24,47.11,53,https://picsum.photos/seed/gtshirt-00118/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00119,Premium Cotton Golf T-Shirt Relaxed Fit Red 119,premium-cotton-golf-t-shirt-relaxed-fit-red-119,Premium Cotton golf t-shirt in red with relaxed fit comfort for everyday rounds.,37.49,48.74,54,https://picsum.photos/seed/gtshirt-00119/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTSHIRT-00120,Lightweight Golf T-Shirt Slim Fit Sand 120,lightweight-golf-t-shirt-slim-fit-sand-120,Lightweight golf t-shirt in sand with slim fit comfort for everyday rounds.,19.99,25.99,55,https://picsum.photos/seed/gtshirt-00120/1200/1200,active,"golf,tshirt,apparel,golf-shirt"
GTEE-00001,Bamboo Golf Tees Pack of 25 001,bamboo-golf-tees-pack-of-25-001,"Bamboo golf tees, pack of 25, designed for durability and consistent height.",7.89,10.65,31,https://picsum.photos/seed/gtee-00001/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00002,Plastic Golf Tees Pack of 50 002,plastic-golf-tees-pack-of-50-002,"Plastic golf tees, pack of 50, designed for durability and consistent height.",8.79,11.87,32,https://picsum.photos/seed/gtee-00002/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00003,Wooden Golf Tees Pack of 75 003,wooden-golf-tees-pack-of-75-003,"Wooden golf tees, pack of 75, designed for durability and consistent height.",9.69,13.08,33,https://picsum.photos/seed/gtee-00003/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00004,Biodegradable Golf Tees Pack of 100 004,biodegradable-golf-tees-pack-of-100-004,"Biodegradable golf tees, pack of 100, designed for durability and consistent height.",10.59,14.30,34,https://picsum.photos/seed/gtee-00004/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00005,Performance Golf Tees Pack of 25 005,performance-golf-tees-pack-of-25-005,"Performance golf tees, pack of 25, designed for durability and consistent height.",11.49,15.51,35,https://picsum.photos/seed/gtee-00005/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00006,Bamboo Golf Tees Pack of 50 006,bamboo-golf-tees-pack-of-50-006,"Bamboo golf tees, pack of 50, designed for durability and consistent height.",12.39,16.73,36,https://picsum.photos/seed/gtee-00006/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00007,Plastic Golf Tees Pack of 75 007,plastic-golf-tees-pack-of-75-007,"Plastic golf tees, pack of 75, designed for durability and consistent height.",13.29,17.94,37,https://picsum.photos/seed/gtee-00007/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00008,Wooden Golf Tees Pack of 100 008,wooden-golf-tees-pack-of-100-008,"Wooden golf tees, pack of 100, designed for durability and consistent height.",14.19,19.16,38,https://picsum.photos/seed/gtee-00008/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00009,Biodegradable Golf Tees Pack of 25 009,biodegradable-golf-tees-pack-of-25-009,"Biodegradable golf tees, pack of 25, designed for durability and consistent height.",15.09,20.37,39,https://picsum.photos/seed/gtee-00009/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00010,Performance Golf Tees Pack of 50 010,performance-golf-tees-pack-of-50-010,"Performance golf tees, pack of 50, designed for durability and consistent height.",6.99,9.44,40,https://picsum.photos/seed/gtee-00010/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00011,Bamboo Golf Tees Pack of 75 011,bamboo-golf-tees-pack-of-75-011,"Bamboo golf tees, pack of 75, designed for durability and consistent height.",7.89,10.65,41,https://picsum.photos/seed/gtee-00011/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00012,Plastic Golf Tees Pack of 100 012,plastic-golf-tees-pack-of-100-012,"Plastic golf tees, pack of 100, designed for durability and consistent height.",8.79,11.87,42,https://picsum.photos/seed/gtee-00012/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00013,Wooden Golf Tees Pack of 25 013,wooden-golf-tees-pack-of-25-013,"Wooden golf tees, pack of 25, designed for durability and consistent height.",9.69,13.08,43,https://picsum.photos/seed/gtee-00013/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00014,Biodegradable Golf Tees Pack of 50 014,biodegradable-golf-tees-pack-of-50-014,"Biodegradable golf tees, pack of 50, designed for durability and consistent height.",10.59,14.30,44,https://picsum.photos/seed/gtee-00014/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00015,Performance Golf Tees Pack of 75 015,performance-golf-tees-pack-of-75-015,"Performance golf tees, pack of 75, designed for durability and consistent height.",11.49,15.51,45,https://picsum.photos/seed/gtee-00015/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00016,Bamboo Golf Tees Pack of 100 016,bamboo-golf-tees-pack-of-100-016,"Bamboo golf tees, pack of 100, designed for durability and consistent height.",12.39,16.73,46,https://picsum.photos/seed/gtee-00016/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00017,Plastic Golf Tees Pack of 25 017,plastic-golf-tees-pack-of-25-017,"Plastic golf tees, pack of 25, designed for durability and consistent height.",13.29,17.94,47,https://picsum.photos/seed/gtee-00017/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00018,Wooden Golf Tees Pack of 50 018,wooden-golf-tees-pack-of-50-018,"Wooden golf tees, pack of 50, designed for durability and consistent height.",14.19,19.16,48,https://picsum.photos/seed/gtee-00018/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00019,Biodegradable Golf Tees Pack of 75 019,biodegradable-golf-tees-pack-of-75-019,"Biodegradable golf tees, pack of 75, designed for durability and consistent height.",15.09,20.37,49,https://picsum.photos/seed/gtee-00019/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00020,Performance Golf Tees Pack of 100 020,performance-golf-tees-pack-of-100-020,"Performance golf tees, pack of 100, designed for durability and consistent height.",6.99,9.44,50,https://picsum.photos/seed/gtee-00020/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00021,Bamboo Golf Tees Pack of 25 021,bamboo-golf-tees-pack-of-25-021,"Bamboo golf tees, pack of 25, designed for durability and consistent height.",7.89,10.65,51,https://picsum.photos/seed/gtee-00021/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00022,Plastic Golf Tees Pack of 50 022,plastic-golf-tees-pack-of-50-022,"Plastic golf tees, pack of 50, designed for durability and consistent height.",8.79,11.87,52,https://picsum.photos/seed/gtee-00022/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00023,Wooden Golf Tees Pack of 75 023,wooden-golf-tees-pack-of-75-023,"Wooden golf tees, pack of 75, designed for durability and consistent height.",9.69,13.08,53,https://picsum.photos/seed/gtee-00023/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00024,Biodegradable Golf Tees Pack of 100 024,biodegradable-golf-tees-pack-of-100-024,"Biodegradable golf tees, pack of 100, designed for durability and consistent height.",10.59,14.30,54,https://picsum.photos/seed/gtee-00024/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00025,Performance Golf Tees Pack of 25 025,performance-golf-tees-pack-of-25-025,"Performance golf tees, pack of 25, designed for durability and consistent height.",11.49,15.51,55,https://picsum.photos/seed/gtee-00025/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00026,Bamboo Golf Tees Pack of 50 026,bamboo-golf-tees-pack-of-50-026,"Bamboo golf tees, pack of 50, designed for durability and consistent height.",12.39,16.73,56,https://picsum.photos/seed/gtee-00026/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00027,Plastic Golf Tees Pack of 75 027,plastic-golf-tees-pack-of-75-027,"Plastic golf tees, pack of 75, designed for durability and consistent height.",13.29,17.94,57,https://picsum.photos/seed/gtee-00027/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00028,Wooden Golf Tees Pack of 100 028,wooden-golf-tees-pack-of-100-028,"Wooden golf tees, pack of 100, designed for durability and consistent height.",14.19,19.16,58,https://picsum.photos/seed/gtee-00028/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00029,Biodegradable Golf Tees Pack of 25 029,biodegradable-golf-tees-pack-of-25-029,"Biodegradable golf tees, pack of 25, designed for durability and consistent height.",15.09,20.37,59,https://picsum.photos/seed/gtee-00029/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00030,Performance Golf Tees Pack of 50 030,performance-golf-tees-pack-of-50-030,"Performance golf tees, pack of 50, designed for durability and consistent height.",6.99,9.44,60,https://picsum.photos/seed/gtee-00030/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00031,Bamboo Golf Tees Pack of 75 031,bamboo-golf-tees-pack-of-75-031,"Bamboo golf tees, pack of 75, designed for durability and consistent height.",7.89,10.65,61,https://picsum.photos/seed/gtee-00031/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00032,Plastic Golf Tees Pack of 100 032,plastic-golf-tees-pack-of-100-032,"Plastic golf tees, pack of 100, designed for durability and consistent height.",8.79,11.87,62,https://picsum.photos/seed/gtee-00032/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00033,Wooden Golf Tees Pack of 25 033,wooden-golf-tees-pack-of-25-033,"Wooden golf tees, pack of 25, designed for durability and consistent height.",9.69,13.08,63,https://picsum.photos/seed/gtee-00033/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00034,Biodegradable Golf Tees Pack of 50 034,biodegradable-golf-tees-pack-of-50-034,"Biodegradable golf tees, pack of 50, designed for durability and consistent height.",10.59,14.30,64,https://picsum.photos/seed/gtee-00034/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00035,Performance Golf Tees Pack of 75 035,performance-golf-tees-pack-of-75-035,"Performance golf tees, pack of 75, designed for durability and consistent height.",11.49,15.51,65,https://picsum.photos/seed/gtee-00035/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00036,Bamboo Golf Tees Pack of 100 036,bamboo-golf-tees-pack-of-100-036,"Bamboo golf tees, pack of 100, designed for durability and consistent height.",12.39,16.73,66,https://picsum.photos/seed/gtee-00036/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00037,Plastic Golf Tees Pack of 25 037,plastic-golf-tees-pack-of-25-037,"Plastic golf tees, pack of 25, designed for durability and consistent height.",13.29,17.94,67,https://picsum.photos/seed/gtee-00037/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00038,Wooden Golf Tees Pack of 50 038,wooden-golf-tees-pack-of-50-038,"Wooden golf tees, pack of 50, designed for durability and consistent height.",14.19,19.16,68,https://picsum.photos/seed/gtee-00038/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00039,Biodegradable Golf Tees Pack of 75 039,biodegradable-golf-tees-pack-of-75-039,"Biodegradable golf tees, pack of 75, designed for durability and consistent height.",15.09,20.37,69,https://picsum.photos/seed/gtee-00039/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00040,Performance Golf Tees Pack of 100 040,performance-golf-tees-pack-of-100-040,"Performance golf tees, pack of 100, designed for durability and consistent height.",6.99,9.44,70,https://picsum.photos/seed/gtee-00040/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00041,Bamboo Golf Tees Pack of 25 041,bamboo-golf-tees-pack-of-25-041,"Bamboo golf tees, pack of 25, designed for durability and consistent height.",7.89,10.65,71,https://picsum.photos/seed/gtee-00041/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00042,Plastic Golf Tees Pack of 50 042,plastic-golf-tees-pack-of-50-042,"Plastic golf tees, pack of 50, designed for durability and consistent height.",8.79,11.87,72,https://picsum.photos/seed/gtee-00042/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00043,Wooden Golf Tees Pack of 75 043,wooden-golf-tees-pack-of-75-043,"Wooden golf tees, pack of 75, designed for durability and consistent height.",9.69,13.08,73,https://picsum.photos/seed/gtee-00043/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00044,Biodegradable Golf Tees Pack of 100 044,biodegradable-golf-tees-pack-of-100-044,"Biodegradable golf tees, pack of 100, designed for durability and consistent height.",10.59,14.30,74,https://picsum.photos/seed/gtee-00044/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00045,Performance Golf Tees Pack of 25 045,performance-golf-tees-pack-of-25-045,"Performance golf tees, pack of 25, designed for durability and consistent height.",11.49,15.51,75,https://picsum.photos/seed/gtee-00045/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00046,Bamboo Golf Tees Pack of 50 046,bamboo-golf-tees-pack-of-50-046,"Bamboo golf tees, pack of 50, designed for durability and consistent height.",12.39,16.73,76,https://picsum.photos/seed/gtee-00046/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00047,Plastic Golf Tees Pack of 75 047,plastic-golf-tees-pack-of-75-047,"Plastic golf tees, pack of 75, designed for durability and consistent height.",13.29,17.94,77,https://picsum.photos/seed/gtee-00047/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00048,Wooden Golf Tees Pack of 100 048,wooden-golf-tees-pack-of-100-048,"Wooden golf tees, pack of 100, designed for durability and consistent height.",14.19,19.16,78,https://picsum.photos/seed/gtee-00048/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00049,Biodegradable Golf Tees Pack of 25 049,biodegradable-golf-tees-pack-of-25-049,"Biodegradable golf tees, pack of 25, designed for durability and consistent height.",15.09,20.37,79,https://picsum.photos/seed/gtee-00049/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00050,Performance Golf Tees Pack of 50 050,performance-golf-tees-pack-of-50-050,"Performance golf tees, pack of 50, designed for durability and consistent height.",6.99,9.44,80,https://picsum.photos/seed/gtee-00050/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00051,Bamboo Golf Tees Pack of 75 051,bamboo-golf-tees-pack-of-75-051,"Bamboo golf tees, pack of 75, designed for durability and consistent height.",7.89,10.65,81,https://picsum.photos/seed/gtee-00051/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00052,Plastic Golf Tees Pack of 100 052,plastic-golf-tees-pack-of-100-052,"Plastic golf tees, pack of 100, designed for durability and consistent height.",8.79,11.87,82,https://picsum.photos/seed/gtee-00052/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00053,Wooden Golf Tees Pack of 25 053,wooden-golf-tees-pack-of-25-053,"Wooden golf tees, pack of 25, designed for durability and consistent height.",9.69,13.08,83,https://picsum.photos/seed/gtee-00053/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00054,Biodegradable Golf Tees Pack of 50 054,biodegradable-golf-tees-pack-of-50-054,"Biodegradable golf tees, pack of 50, designed for durability and consistent height.",10.59,14.30,84,https://picsum.photos/seed/gtee-00054/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00055,Performance Golf Tees Pack of 75 055,performance-golf-tees-pack-of-75-055,"Performance golf tees, pack of 75, designed for durability and consistent height.",11.49,15.51,85,https://picsum.photos/seed/gtee-00055/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00056,Bamboo Golf Tees Pack of 100 056,bamboo-golf-tees-pack-of-100-056,"Bamboo golf tees, pack of 100, designed for durability and consistent height.",12.39,16.73,86,https://picsum.photos/seed/gtee-00056/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00057,Plastic Golf Tees Pack of 25 057,plastic-golf-tees-pack-of-25-057,"Plastic golf tees, pack of 25, designed for durability and consistent height.",13.29,17.94,87,https://picsum.photos/seed/gtee-00057/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00058,Wooden Golf Tees Pack of 50 058,wooden-golf-tees-pack-of-50-058,"Wooden golf tees, pack of 50, designed for durability and consistent height.",14.19,19.16,88,https://picsum.photos/seed/gtee-00058/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00059,Biodegradable Golf Tees Pack of 75 059,biodegradable-golf-tees-pack-of-75-059,"Biodegradable golf tees, pack of 75, designed for durability and consistent height.",15.09,20.37,89,https://picsum.photos/seed/gtee-00059/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00060,Performance Golf Tees Pack of 100 060,performance-golf-tees-pack-of-100-060,"Performance golf tees, pack of 100, designed for durability and consistent height.",6.99,9.44,90,https://picsum.photos/seed/gtee-00060/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00061,Bamboo Golf Tees Pack of 25 061,bamboo-golf-tees-pack-of-25-061,"Bamboo golf tees, pack of 25, designed for durability and consistent height.",7.89,10.65,91,https://picsum.photos/seed/gtee-00061/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00062,Plastic Golf Tees Pack of 50 062,plastic-golf-tees-pack-of-50-062,"Plastic golf tees, pack of 50, designed for durability and consistent height.",8.79,11.87,92,https://picsum.photos/seed/gtee-00062/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00063,Wooden Golf Tees Pack of 75 063,wooden-golf-tees-pack-of-75-063,"Wooden golf tees, pack of 75, designed for durability and consistent height.",9.69,13.08,93,https://picsum.photos/seed/gtee-00063/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00064,Biodegradable Golf Tees Pack of 100 064,biodegradable-golf-tees-pack-of-100-064,"Biodegradable golf tees, pack of 100, designed for durability and consistent height.",10.59,14.30,94,https://picsum.photos/seed/gtee-00064/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00065,Performance Golf Tees Pack of 25 065,performance-golf-tees-pack-of-25-065,"Performance golf tees, pack of 25, designed for durability and consistent height.",11.49,15.51,95,https://picsum.photos/seed/gtee-00065/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00066,Bamboo Golf Tees Pack of 50 066,bamboo-golf-tees-pack-of-50-066,"Bamboo golf tees, pack of 50, designed for durability and consistent height.",12.39,16.73,96,https://picsum.photos/seed/gtee-00066/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00067,Plastic Golf Tees Pack of 75 067,plastic-golf-tees-pack-of-75-067,"Plastic golf tees, pack of 75, designed for durability and consistent height.",13.29,17.94,97,https://picsum.photos/seed/gtee-00067/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00068,Wooden Golf Tees Pack of 100 068,wooden-golf-tees-pack-of-100-068,"Wooden golf tees, pack of 100, designed for durability and consistent height.",14.19,19.16,98,https://picsum.photos/seed/gtee-00068/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00069,Biodegradable Golf Tees Pack of 25 069,biodegradable-golf-tees-pack-of-25-069,"Biodegradable golf tees, pack of 25, designed for durability and consistent height.",15.09,20.37,99,https://picsum.photos/seed/gtee-00069/1200/1200,active,"golf,tees,accessories,golf-tee"
GTEE-00070,Performance Golf Tees Pack of 50 070,performance-golf-tees-pack-of-50-070,"Performance golf tees, pack of 50, designed for durability and consistent height.",6.99,9.44,100,https://picsum.photos/seed/gtee-00070/1200/1200,active,"golf,tees,accessories,golf-tee"
