SKU,Title,Description,Price,Compare-at price,Inventory quantity,Product image URL,Additional image URLs,Status,Tags
SET9-VRS-024-485448,Versace Eros Energy Eau de Parfum - Large Bottle 150ml,"<p><strong>Versace Eros Energy Eau de Parfum - Large Bottle 150ml</strong> by Versace is built for <strong>summer</strong> wear with a citrus aromatic bright profile.</p><p><strong>Fragrance notes:</strong> sicilian bergamot, black currant, pink pepper, oakmoss.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Energy+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Energy+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Energy+Eau+de+Parfum"">Perfume.com</a></p>",168.75,216.00,18,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,https://cdn.fragrancenet.com/images/photos/600x600/485448.jpg | https://cdn.fragrancenet.com/images/photos/500x500/485448.jpg | https://cdn.fragrancenet.com/images/photos/300x300/485448.jpg | https://cdn.fragrancenet.com/images/photos/250x250/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-5img"
SET9-VRS-025-485448,Versace Eros Energy Eau de Parfum - Gift Set,"<p><strong>Versace Eros Energy Eau de Parfum - Gift Set</strong> by Versace is built for <strong>summer</strong> wear with a citrus aromatic bright profile.</p><p><strong>Fragrance notes:</strong> sicilian bergamot, black currant, pink pepper, oakmoss.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Energy+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Energy+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Energy+Eau+de+Parfum"">Perfume.com</a></p>",159.30,203.90,14,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,https://cdn.fragrancenet.com/images/photos/600x600/485448.jpg | https://cdn.fragrancenet.com/images/photos/500x500/485448.jpg | https://cdn.fragrancenet.com/images/photos/300x300/485448.jpg | https://cdn.fragrancenet.com/images/photos/250x250/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-5img"
SET9-VRS-026-291563,Versace Dylan Blue Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace Dylan Blue Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>year-round</strong> wear with a marine aromatic woody profile.</p><p><strong>Fragrance notes:</strong> bergamot, grapefruit, fig leaf, violet leaf, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dylan+Blue+Eau+de+Toilette"">Perfume.com</a></p>",26.60,34.05,16,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,https://cdn.fragrancenet.com/images/photos/600x600/291563.jpg | https://cdn.fragrancenet.com/images/photos/500x500/291563.jpg | https://cdn.fragrancenet.com/images/photos/300x300/291563.jpg | https://cdn.fragrancenet.com/images/photos/250x250/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-5img"
SET9-VRS-027-291563,Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>year-round</strong> wear with a marine aromatic woody profile.</p><p><strong>Fragrance notes:</strong> bergamot, grapefruit, fig leaf, violet leaf, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dylan+Blue+Eau+de+Toilette"">Perfume.com</a></p>",71.25,91.20,22,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,https://cdn.fragrancenet.com/images/photos/600x600/291563.jpg | https://cdn.fragrancenet.com/images/photos/500x500/291563.jpg | https://cdn.fragrancenet.com/images/photos/300x300/291563.jpg | https://cdn.fragrancenet.com/images/photos/250x250/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-5img"
SET9-VRS-028-291563,Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>year-round</strong> wear with a marine aromatic woody profile.</p><p><strong>Fragrance notes:</strong> bergamot, grapefruit, fig leaf, violet leaf, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dylan+Blue+Eau+de+Toilette"">Perfume.com</a></p>",95.00,121.60,30,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,https://cdn.fragrancenet.com/images/photos/600x600/291563.jpg | https://cdn.fragrancenet.com/images/photos/500x500/291563.jpg | https://cdn.fragrancenet.com/images/photos/300x300/291563.jpg | https://cdn.fragrancenet.com/images/photos/250x250/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-5img"
SET9-VRS-029-291563,Versace Dylan Blue Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace Dylan Blue Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>year-round</strong> wear with a marine aromatic woody profile.</p><p><strong>Fragrance notes:</strong> bergamot, grapefruit, fig leaf, violet leaf, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dylan+Blue+Eau+de+Toilette"">Perfume.com</a></p>",118.75,152.00,18,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,https://cdn.fragrancenet.com/images/photos/600x600/291563.jpg | https://cdn.fragrancenet.com/images/photos/500x500/291563.jpg | https://cdn.fragrancenet.com/images/photos/300x300/291563.jpg | https://cdn.fragrancenet.com/images/photos/250x250/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-5img"
SET9-VRS-030-291563,Versace Dylan Blue Eau de Toilette - Gift Set,"<p><strong>Versace Dylan Blue Eau de Toilette - Gift Set</strong> by Versace is built for <strong>year-round</strong> wear with a marine aromatic woody profile.</p><p><strong>Fragrance notes:</strong> bergamot, grapefruit, fig leaf, violet leaf, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Dylan+Blue+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Dylan+Blue+Eau+de+Toilette"">Perfume.com</a></p>",112.10,143.49,14,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,https://cdn.fragrancenet.com/images/photos/600x600/291563.jpg | https://cdn.fragrancenet.com/images/photos/500x500/291563.jpg | https://cdn.fragrancenet.com/images/photos/300x300/291563.jpg | https://cdn.fragrancenet.com/images/photos/250x250/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-5img"
SET9-VRS-031-159890,Versace Pour Homme Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace Pour Homme Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>summer</strong> wear with a clean citrus aromatic profile.</p><p><strong>Fragrance notes:</strong> lemon, bergamot, neroli, clary sage, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Pour+Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Pour+Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Pour+Homme+Eau+de+Toilette"">Perfume.com</a></p>",22.68,29.03,16,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,https://cdn.fragrancenet.com/images/photos/600x600/159890.jpg | https://cdn.fragrancenet.com/images/photos/500x500/159890.jpg | https://cdn.fragrancenet.com/images/photos/300x300/159890.jpg | https://cdn.fragrancenet.com/images/photos/250x250/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-5img"
SET9-VRS-032-159890,Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>summer</strong> wear with a clean citrus aromatic profile.</p><p><strong>Fragrance notes:</strong> lemon, bergamot, neroli, clary sage, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Pour+Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Pour+Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Pour+Homme+Eau+de+Toilette"">Perfume.com</a></p>",60.75,77.76,22,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,https://cdn.fragrancenet.com/images/photos/600x600/159890.jpg | https://cdn.fragrancenet.com/images/photos/500x500/159890.jpg | https://cdn.fragrancenet.com/images/photos/300x300/159890.jpg | https://cdn.fragrancenet.com/images/photos/250x250/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-5img"
SET9-VRS-033-159890,Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>summer</strong> wear with a clean citrus aromatic profile.</p><p><strong>Fragrance notes:</strong> lemon, bergamot, neroli, clary sage, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Pour+Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Pour+Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Pour+Homme+Eau+de+Toilette"">Perfume.com</a></p>",81.00,103.68,30,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,https://cdn.fragrancenet.com/images/photos/600x600/159890.jpg | https://cdn.fragrancenet.com/images/photos/500x500/159890.jpg | https://cdn.fragrancenet.com/images/photos/300x300/159890.jpg | https://cdn.fragrancenet.com/images/photos/250x250/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-5img"
SET9-VRS-034-159890,Versace Pour Homme Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace Pour Homme Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>summer</strong> wear with a clean citrus aromatic profile.</p><p><strong>Fragrance notes:</strong> lemon, bergamot, neroli, clary sage, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Pour+Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Pour+Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Pour+Homme+Eau+de+Toilette"">Perfume.com</a></p>",101.25,129.60,18,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,https://cdn.fragrancenet.com/images/photos/600x600/159890.jpg | https://cdn.fragrancenet.com/images/photos/500x500/159890.jpg | https://cdn.fragrancenet.com/images/photos/300x300/159890.jpg | https://cdn.fragrancenet.com/images/photos/250x250/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-5img"
SET9-VRS-035-159890,Versace Pour Homme Eau de Toilette - Gift Set,"<p><strong>Versace Pour Homme Eau de Toilette - Gift Set</strong> by Versace is built for <strong>summer</strong> wear with a clean citrus aromatic profile.</p><p><strong>Fragrance notes:</strong> lemon, bergamot, neroli, clary sage, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Pour+Homme+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Pour+Homme+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Pour+Homme+Eau+de+Toilette"">Perfume.com</a></p>",95.58,122.34,14,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,https://cdn.fragrancenet.com/images/photos/600x600/159890.jpg | https://cdn.fragrancenet.com/images/photos/500x500/159890.jpg | https://cdn.fragrancenet.com/images/photos/300x300/159890.jpg | https://cdn.fragrancenet.com/images/photos/250x250/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-5img"
SET9-VRS-036-157245,Versace Man Eau Fraiche Eau de Toilette - Travel Spray 10ml,"<p><strong>Versace Man Eau Fraiche Eau de Toilette - Travel Spray 10ml</strong> by Versace is built for <strong>summer</strong> wear with a aquatic fresh citrus profile.</p><p><strong>Fragrance notes:</strong> bergamot, cardamom, brazilian rosewood, cedar, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">Perfume.com</a></p>",26.88,34.41,16,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,https://cdn.fragrancenet.com/images/photos/600x600/157245.jpg | https://cdn.fragrancenet.com/images/photos/500x500/157245.jpg | https://cdn.fragrancenet.com/images/photos/300x300/157245.jpg | https://cdn.fragrancenet.com/images/photos/250x250/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-5img"
SET9-VRS-037-157245,Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>summer</strong> wear with a aquatic fresh citrus profile.</p><p><strong>Fragrance notes:</strong> bergamot, cardamom, brazilian rosewood, cedar, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">Perfume.com</a></p>",72.00,92.16,22,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,https://cdn.fragrancenet.com/images/photos/600x600/157245.jpg | https://cdn.fragrancenet.com/images/photos/500x500/157245.jpg | https://cdn.fragrancenet.com/images/photos/300x300/157245.jpg | https://cdn.fragrancenet.com/images/photos/250x250/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-5img"
SET9-VRS-038-157245,Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>summer</strong> wear with a aquatic fresh citrus profile.</p><p><strong>Fragrance notes:</strong> bergamot, cardamom, brazilian rosewood, cedar, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">Perfume.com</a></p>",96.00,122.88,30,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,https://cdn.fragrancenet.com/images/photos/600x600/157245.jpg | https://cdn.fragrancenet.com/images/photos/500x500/157245.jpg | https://cdn.fragrancenet.com/images/photos/300x300/157245.jpg | https://cdn.fragrancenet.com/images/photos/250x250/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-5img"
SET9-VRS-039-157245,Versace Man Eau Fraiche Eau de Toilette - Large Bottle 150ml,"<p><strong>Versace Man Eau Fraiche Eau de Toilette - Large Bottle 150ml</strong> by Versace is built for <strong>summer</strong> wear with a aquatic fresh citrus profile.</p><p><strong>Fragrance notes:</strong> bergamot, cardamom, brazilian rosewood, cedar, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">Perfume.com</a></p>",120.00,153.60,18,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,https://cdn.fragrancenet.com/images/photos/600x600/157245.jpg | https://cdn.fragrancenet.com/images/photos/500x500/157245.jpg | https://cdn.fragrancenet.com/images/photos/300x300/157245.jpg | https://cdn.fragrancenet.com/images/photos/250x250/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-5img"
SET9-VRS-040-157245,Versace Man Eau Fraiche Eau de Toilette - Gift Set,"<p><strong>Versace Man Eau Fraiche Eau de Toilette - Gift Set</strong> by Versace is built for <strong>summer</strong> wear with a aquatic fresh citrus profile.</p><p><strong>Fragrance notes:</strong> bergamot, cardamom, brazilian rosewood, cedar, musk.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Man+Eau+Fraiche+Eau+de+Toilette"">Perfume.com</a></p>",113.28,145.00,14,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,https://cdn.fragrancenet.com/images/photos/600x600/157245.jpg | https://cdn.fragrancenet.com/images/photos/500x500/157245.jpg | https://cdn.fragrancenet.com/images/photos/300x300/157245.jpg | https://cdn.fragrancenet.com/images/photos/250x250/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-5img"
SET9-VRS-041-237817,Versace Oud Noir Eau de Parfum - Travel Spray 10ml,"<p><strong>Versace Oud Noir Eau de Parfum - Travel Spray 10ml</strong> by Versace is built for <strong>winter</strong> wear with a dark oud oriental profile.</p><p><strong>Fragrance notes:</strong> agarwood, spices, leather, oriental woods.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Oud+Noir+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Oud+Noir+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Oud+Noir+Eau+de+Parfum"">Perfume.com</a></p>",33.60,43.01,16,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,https://cdn.fragrancenet.com/images/photos/600x600/237817.jpg | https://cdn.fragrancenet.com/images/photos/500x500/237817.jpg | https://cdn.fragrancenet.com/images/photos/300x300/237817.jpg | https://cdn.fragrancenet.com/images/photos/250x250/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-5img"
SET9-VRS-042-237817,Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>winter</strong> wear with a dark oud oriental profile.</p><p><strong>Fragrance notes:</strong> agarwood, spices, leather, oriental woods.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Oud+Noir+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Oud+Noir+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Oud+Noir+Eau+de+Parfum"">Perfume.com</a></p>",90.00,115.20,22,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,https://cdn.fragrancenet.com/images/photos/600x600/237817.jpg | https://cdn.fragrancenet.com/images/photos/500x500/237817.jpg | https://cdn.fragrancenet.com/images/photos/300x300/237817.jpg | https://cdn.fragrancenet.com/images/photos/250x250/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-5img"
SET9-VRS-043-237817,Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>winter</strong> wear with a dark oud oriental profile.</p><p><strong>Fragrance notes:</strong> agarwood, spices, leather, oriental woods.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Oud+Noir+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Oud+Noir+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Oud+Noir+Eau+de+Parfum"">Perfume.com</a></p>",120.00,153.60,30,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,https://cdn.fragrancenet.com/images/photos/600x600/237817.jpg | https://cdn.fragrancenet.com/images/photos/500x500/237817.jpg | https://cdn.fragrancenet.com/images/photos/300x300/237817.jpg | https://cdn.fragrancenet.com/images/photos/250x250/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-5img"
SET9-VRS-044-237817,Versace Oud Noir Eau de Parfum - Large Bottle 150ml,"<p><strong>Versace Oud Noir Eau de Parfum - Large Bottle 150ml</strong> by Versace is built for <strong>winter</strong> wear with a dark oud oriental profile.</p><p><strong>Fragrance notes:</strong> agarwood, spices, leather, oriental woods.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Oud+Noir+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Oud+Noir+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Oud+Noir+Eau+de+Parfum"">Perfume.com</a></p>",150.00,192.00,18,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,https://cdn.fragrancenet.com/images/photos/600x600/237817.jpg | https://cdn.fragrancenet.com/images/photos/500x500/237817.jpg | https://cdn.fragrancenet.com/images/photos/300x300/237817.jpg | https://cdn.fragrancenet.com/images/photos/250x250/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-5img"
SET9-VRS-045-237817,Versace Oud Noir Eau de Parfum - Gift Set,"<p><strong>Versace Oud Noir Eau de Parfum - Gift Set</strong> by Versace is built for <strong>winter</strong> wear with a dark oud oriental profile.</p><p><strong>Fragrance notes:</strong> agarwood, spices, leather, oriental woods.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Oud+Noir+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Oud+Noir+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Oud+Noir+Eau+de+Parfum"">Perfume.com</a></p>",141.60,181.25,14,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,https://cdn.fragrancenet.com/images/photos/600x600/237817.jpg | https://cdn.fragrancenet.com/images/photos/500x500/237817.jpg | https://cdn.fragrancenet.com/images/photos/300x300/237817.jpg | https://cdn.fragrancenet.com/images/photos/250x250/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-5img"
